q2217,2,864,3,1116,3,115,0,0,5675,1,681,5675,0
q2249,8,1048,11,1318,11,383,8,0,2105,1,795,2105,0
q224,12,271553,12,287833,12,604,0,0,174116,1,271289,174116,0
q2281,3,713,5,1122,5,174,9,0,2055,1,461,2055,0
q2313,3,703,4,854,4,145,0,0,2472,1,513,2472,0
q2345,2,721,3,945,3,113,0,0,4205,1,527,4205,0
q2377,3,660,5,955,5,168,7,0,2097,1,425,2097,0
q2409,3,548,4,666,4,144,0,0,1897,1,379,1897,0
q2441,3,429,4,493,4,143,0,0,1126,1,264,1126,0
q2473,2,933,3,1214,3,112,0,0,6189,1,752,6189,0
q2505,10,8827,11,9313,11,489,0,0,4903,1,8544,4903,0
q2537,2,499,3,611,3,130,0,0,2355,1,334,2355,0
q2569,3,1158,5,1520,5,141,4,0,5224,1,932,5224,0
q256,8,,,300102,8,310,0,0,0,1,0,0,0
q2601,5,1347,6,1570,6,317,0,0,3388,1,1106,3388,0
q2633,10,6415,11,7122,11,763,0,0,7414,1,6147,7414,0
q2665,3,708,4,878,4,133,0,0,2722,1,545,2722,0
q2697,5,1722,6,1947,6,262,0,0,3388,1,1507,3388,0
q2729,4,682,5,846,5,205,0,0,2346,1,475,2346,0
q2761,2,1028,3,1297,3,106,0,0,6189,1,864,6189,0
q2793,11,3083,12,3427,12,717,0,0,3266,1,2818,3266,0
q2825,5,904,6,1063,6,349,0,0,2372,1,676,2372,0
q2857,10,7595,11,8090,11,533,0,0,5052,1,7329,5052,0
q2889,3,623,4,764,4,188,0,0,1901,1,392,1901,0
q288,8,114865,8,123133,8,312,0,0,114770,1,114651,114770,0
q2921,2,1090,3,1367,3,116,0,0,6189,1,898,6189,0
q2953,6,728,8,1056,8,279,11,0,1119,1,446,1119,0
q2985,3,516,4,640,4,146,0,0,1766,1,345,1766,0
q3017,3,593,4,727,4,143,0,0,2079,1,412,2079,0
q3049,2,1395,3,1794,3,130,0,0,9321,1,1178,9321,0
q3081,4,541,5,631,5,177,0,0,1400,1,363,1400,0
q3113,4,1013,5,1247,5,215,0,0,3342,1,828,3342,0
q3145,4,1414,5,1674,5,286,0,0,4193,1,1198,4193,0
q3177,11,1765,12,1912,12,613,0,0,1245,1,1515,1245,0
q3209,3,491,5,701,5,137,7,0,1390,1,285,1390,0
q320,10,,,300102,12,678,4,0,0,1,0,0,0
q3241,7,244,14,324,14,326,78,0,1075,0,0,0,0
q3273,2,712,3,895,3,113,0,0,3940,1,547,3940,0
q32,12,,,300103,12,863,0,0,0,1,0,0,0
q3305,1,124,2,540,19,337,1765,0,1711,0,0,0,0
q3337,4,803,6,1305,6,203,10,0,2211,1,537,2211,0
q3369,1,124,2,498,18,294,1700,0,1649,0,0,0,0
q3401,4,458,6,702,6,166,9,0,1153,1,245,1153,0
q3433,2,719,3,905,3,113,0,0,3839,1,537,3839,0
q3453,4,284,5,306,5,186,0,0,223,1,109,223,0
q3485,5,494,6,567,6,272,0,0,904,1,289,904,0
q3517,4,355,5,388,5,234,0,0,392,1,143,392,0
q352,8,,,300103,9,535,0,0,0,1,0,0,0
q3549,3,217,4,235,4,169,0,0,167,1,38,167,0
q3581,2,200,3,221,3,113,0,0,180,1,37,180,0
q3613,11,810,12,850,12,734,0,0,309,1,584,309,0
q3645,8,560,9,599,9,558,0,0,198,1,285,198,0
q3677,5,439,6,468,6,315,0,0,202,1,195,202,0
q3709,3,251,4,286,4,169,0,0,205,1,43,205,0
q3741,4,287,5,323,5,180,0,0,378,1,112,378,0
q3773,3,325,4,371,4,311,0,0,607,1,103,607,0
q3805,8,386,9,401,9,412,0,0,118,1,181,118,0
q3837,4,205,5,225,5,179,0,0,201,1,36,201,0
q384,10,,,300040,12,481,4,0,0,1,0,0,0
q3869,2,195,3,218,3,113,0,0,180,1,33,180,0
q3901,4,360,5,396,5,204,0,0,495,1,178,495,0
q3933,5,321,6,365,6,305,0,0,417,1,119,417,0
q3965,3,234,4,258,4,162,0,0,330,1,57,330,0
q3997,8,644,9,683,9,477,0,0,350,1,410,350,0
q4029,6,470,7,519,7,510,0,0,498,1,225,498,0
q4061,3,247,4,277,4,163,0,0,263,1,66,263,0
q4093,2,226,3,254,3,117,0,0,261,1,47,261,0
q4125,5,331,6,369,6,217,0,0,374,1,157,374,0
q4157,8,451,9,493,9,430,0,0,397,1,239,397,0
q416,10,,,300103,12,491,4,0,0,1,0,0,0
q4189,8,534,9,582,9,412,0,0,383,1,324,383,0
q4221,5,374,6,408,6,263,0,0,374,1,190,374,0
q4253,6,466,7,528,7,354,0,0,636,1,270,636,0
q4285,2,369,3,444,3,143,0,0,967,1,169,967,0
q4317,3,299,4,341,4,149,0,0,607,1,134,607,0
q4349,6,471,7,521,7,305,0,0,526,1,283,526,0
q4381,10,1504,11,1536,11,591,0,0,245,1,1271,245,0
q4413,7,390,8,411,8,367,0,0,150,1,187,150,0
q4445,7,327,8,349,8,432,0,0,173,1,126,173,0
q4477,3,217,4,242,4,125,0,0,205,1,55,205,0
q448,5,83375,6,91002,6,227,0,0,128887,1,83143,128887,0
q4509,10,1060,11,1116,11,579,0,0,414,1,836,414,0
q4541,4,237,5,260,5,176,0,0,216,1,53,216,0
q4573,3,190,4,206,4,160,0,0,129,1,23,129,0
q4605,5,332,6,381,6,226,0,0,374,1,153,374,0
q4637,6,382,7,395,7,494,0,0,117,1,145,117,0
q4669,4,249,5,271,5,207,0,0,216,1,58,216,0
q4701,8,576,9,623,9,468,0,0,467,1,376,467,0
q4733,3,236,4,251,4,142,0,0,126,1,67,126,0
q4765,3,218,4,232,4,185,0,0,126,1,36,126,0
q4797,3,218,4,231,4,186,0,0,126,1,34,126,0
q480,4,240584,4,262875,4,147,0,0,454865,1,240387,454865,0
q4829,3,198,4,214,4,155,0,0,126,1,25,126,0
q4861,3,217,4,229,4,157,0,0,126,1,37,126,0
q4893,3,218,4,232,4,174,0,0,126,1,34,126,0
q4925,3,201,4,215,4,162,0,0,126,1,33,126,0
q4945,3,196,4,197,4,183,0,0,9,1,11,9,0
q4977,10,431,10,439,10,471,0,0,45,1,236,45,0
q5009,7,322,9,324,9,315,35,0,19,1,52,19,0
q5041,8,345,8,350,8,340,0,0,49,1,142,49,0
q5073,10,841,11,845,11,681,0,0,27,1,608,27,0
q5105,2,274,5,277,5,184,80,0,24,0,0,0,0
q512,4,66113,4,74178,4,153,0,0,159186,1,65920,159186,0
q5137,6,290,7,292,7,363,0,0,7,1,42,7,0
q5169,4,249,8,249,8,217,25,0,1,0,0,0,0
q5201,6,239,7,240,7,296,0,0,15,1,53,15,0
q5233,7,386,10,413,10,306,32,0,136,1,134,136,0
q5265,7,326,8,329,8,326,0,0,24,1,125,24,0
q5297,4,247,5,266,5,228,0,0,94,1,39,94,0
q5329,4,259,5,260,5,178,0,0,3,1,86,3,0
q5361,7,414,10,424,10,394,24,0,32,1,99,32,0
q5393,9,506,10,517,10,667,0,0,47,1,112,47,0
q540,3,2250,4,3127,4,152,0,0,15373,1,2071,15373,0
q5425,5,211,6,212,6,260,0,0,3,1,16,3,0
q5457,2,227,4,231,4,139,66,0,30,0,0,0,0
q5489,5,214,6,216,6,248,0,0,22,1,20,22,0
q5521,5,244,6,245,6,305,0,0,1,1,16,1,0
q5553,3,214,4,217,4,141,0,0,21,1,13,21,0
q5585,10,756,11,757,11,665,0,0,12,1,505,12,0
q5617,4,300,5,301,5,168,0,0,3,1,133,3,0
q5649,4,283,5,284,5,211,0,0,1,1,103,1,0
q5681,6,233,7,234,7,294,0,0,11,1,38,11,0
q5713,4,299,5,301,5,212,0,0,3,1,82,3,0
q572,3,5203,4,6693,4,136,0,0,23274,1,5015,23274,0
q5745,5,514,11,515,11,492,120,0,3,0,0,0,0
q5777,8,422,8,427,8,786,0,0,34,1,73,34,0
q5809,5,240,6,245,6,267,0,0,36,1,44,36,0
q5841,5,197,6,198,6,238,0,0,7,1,16,7,0
q5873,5,233,6,236,6,258,0,0,29,1,38,29,0
q5905,4,225,5,236,5,179,0,0,94,1,37,94,0
q5937,5,221,6,226,6,244,0,0,35,1,42,35,0
q5969,7,418,10,459,10,326,25,0,234,1,166,234,0
q6001,10,2094,11,2095,11,763,0,0,16,1,1859,16,0
q6033,1,113,2,116,2,73,4,0,1,0,0,0,0
q604,10,9019,12,11635,12,642,4,0,17982,1,8668,17982,0
q6065,5,238,6,245,6,264,0,0,45,1,44,45,0
q6097,4,210,5,211,5,206,0,0,4,1,11,4,0
q6129,9,594,10,605,10,743,0,0,69,1,249,69,0
q6161,7,322,8,337,8,332,0,0,92,1,127,92,0
q6193,8,314,9,315,9,477,0,0,10,1,107,10,0
q6225,1,118,2,125,2,74,4,0,1,0,0,0,0
q6257,1,112,2,118,2,74,4,0,1,0,0,0,0
q6289,1,148,2,155,2,96,4,0,1,0,0,0,0
q6321,1,118,2,121,2,75,4,0,1,0,0,0,0
q6353,1,131,2,135,2,89,4,0,1,0,0,0,0
q636,5,7130,6,9654,6,421,0,0,28378,1,6776,28378,0
q6385,1,118,2,123,2,75,4,0,1,0,0,0,0
q6417,1,155,2,159,2,98,4,0,1,0,0,0,0
q64,8,195903,8,215237,8,423,0,0,264907,1,195611,264907,0
q668,5,8024,6,9786,6,275,0,0,28378,1,7820,28378,0
q700,8,52580,9,57057,9,988,0,0,62206,1,51880,62206,0
q732,4,2786,5,3559,5,248,0,0,12602,1,2569,12602,0
q764,3,2578,4,3337,4,132,0,0,16084,1,2390,16084,0
q796,2,3290,3,4184,3,133,0,0,22370,1,3113,22370,0
q828,3,3170,4,3915,4,132,0,0,15373,1,2987,15373,0
q860,10,27069,12,32167,12,479,4,0,34776,1,26765,34776,0
q892,2,1276,3,1722,3,132,0,0,10019,1,1046,10019,0
q924,2,1447,3,2125,3,100,0,0,15499,1,1252,15499,0
q956,3,2063,5,3023,5,167,4,0,14024,1,1822,14024,0
q96,7,97019,8,108806,8,482,0,0,157962,1,96740,157962,0
q988,3,4690,4,5734,4,131,0,0,23127,1,4507,23127,0
q100,12,,,300018,12,2675,0,0,0,1,0,0,0
q1024,3,2428,5,3253,5,179,4,0,14024,1,2175,14024,0
q1056,3,3455,4,4525,4,131,0,0,23442,1,3275,23442,0
q1088,10,12529,12,14391,12,620,4,0,12204,1,12235,12204,0
q1120,2,2658,3,3692,3,120,0,0,22370,1,2468,22370,0
q1152,3,7695,4,9766,4,136,0,0,36665,1,7293,36665,0
q1184,3,2925,4,3985,4,131,0,0,23127,1,2695,23127,0
q1216,6,2851,10,11225,11,376,82,0,10260,1,2448,10260,0
q1248,6,1791,10,14042,11,399,101,0,15285,2,2753,15285,0
q1280,5,1814,9,13949,11,386,115,0,21493,2,2103,21493,0
q1312,6,12410,7,15058,7,321,0,0,29380,1,12182,29380,0
q132,10,215879,12,242948,12,559,4,0,205025,1,215593,205025,0
q1344,6,3904,6,4825,6,252,0,0,14097,1,3651,14097,0
q1376,7,10585,10,22186,10,351,61,0,20155,1,10234,20155,0
q1408,5,5681,5,6925,5,176,0,0,17604,1,5491,17604,0
q1440,6,14500,6,16334,6,208,0,0,29802,1,14304,29802,0
q1472,6,13780,6,15643,6,238,0,0,30681,1,13563,30681,0
q1504,5,10068,5,11335,5,173,0,0,20796,1,9873,20796,0
q1536,6,3384,6,4271,6,244,0,0,11628,1,3161,11628,0
q1568,5,2135,10,3504,10,295,136,0,11974,1,1761,11974,0
q1600,6,4500,6,5490,6,233,0,0,14097,1,4288,14097,0
q1632,5,4859,9,31893,11,437,149,0,38295,3,8685,38295,0
q164,8,173578,8,187711,8,419,0,0,211989,1,173309,211989,0
q1664,6,5676,7,6811,7,302,0,0,18058,1,5446,18058,0
q1696,6,4380,10,15533,11,373,82,0,17853,2,6402,17853,0
q1728,6,2751,10,47296,14,701,191,0,55215,5,17397,55215,0
q1760,7,38333,9,67622,9,346,27,0,45610,1,38021,45610,0
q1792,6,4471,10,17862,17,531,232,0,17234,3,4792,17234,0
q1824,1,128,2,4617,214,3005,21907,0,21268,0,0,0,0
q1856,5,3297,6,4208,6,214,0,0,11394,1,3084,11394,0
q1888,5,3279,6,4074,6,218,0,0,11394,1,3028,11394,0
q1920,5,22677,6,25544,6,206,0,0,43594,1,22398,43594,0
q1952,8,9031,9,10628,9,482,0,0,21526,1,8802,21526,0
q1965,3,382,5,697,5,168,7,0,1437,1,142,1437,0
q196,7,106657,8,119964,8,504,0,0,157962,1,106384,157962,0
q1997,3,525,4,646,4,151,0,0,1766,1,352,1766,0
q2029,8,787,11,961,11,418,8,0,1298,1,517,1298,0
q2061,3,672,4,823,4,170,0,0,2275,1,444,2275,0
q2093,2,710,3,910,3,117,0,0,4205,1,535,4205,0
q2125,4,1598,5,2025,5,200,0,0,6386,1,1394,6386,0
q2157,5,789,6,1031,6,303,0,0,2558,1,554,2558,0
q2189,4,741,5,910,5,241,0,0,2237,1,515,2237,0
q2221,3,557,4,660,4,433,0,0,1389,1,279,1389,0
q2253,12,7677,13,7878,13,1029,0,0,1455,1,7318,1455,0
q2285,7,2040,8,2525,8,430,0,0,4836,1,1778,4836,0
q228,8,,,300076,8,359,0,0,0,1,0,0,0
q2317,3,697,4,887,4,129,0,0,2982,1,521,2982,0
q2349,3,783,4,970,4,129,0,0,3047,1,611,3047,0
q2381,5,1054,6,1229,6,236,0,0,2587,1,839,2587,0
q2413,3,589,4,724,4,141,0,0,2360,1,417,2360,0
q2445,3,681,5,874,5,122,4,0,2724,1,493,2724,0
q2477,2,993,3,1318,3,118,0,0,7456,1,789,7456,0
q2509,5,288,9,8805,86,5493,7983,0,7721,0,0,0,0
q2541,3,367,4,430,4,145,0,0,1041,1,178,1041,0
q2573,5,862,6,1029,6,229,0,0,2587,1,649,2587,0
q2605,3,460,4,571,4,139,0,0,2026,1,278,2026,0
q260,12,,,300026,12,754,0,0,0,1,0,0,0
q2637,2,1500,3,1930,3,113,0,0,9598,1,1310,9598,0
q2669,3,515,4,616,4,144,0,0,1807,1,331,1807,0
q2701,4,877,5,1055,5,240,0,0,2237,1,674,2237,0
q2733,3,655,4,784,4,143,0,0,2377,1,470,2377,0
q2765,3,1065,4,1333,4,145,0,0,4656,1,882,4656,0
q2797,11,2640,12,3008,12,744,0,0,3266,1,2412,3266,0
q2829,3,731,4,868,4,146,0,0,2494,1,539,2494,0
q2861,4,775,5,944,5,201,0,0,2237,1,597,2237,0
q2893,3,541,4,668,4,177,0,0,2026,1,352,2026,0
q2925,4,1642,5,1870,5,192,0,0,3342,1,1468,3342,0
q292,12,,,300102,12,626,0,0,0,1,0,0,0
q2957,2,1464,3,1937,3,100,0,0,9629,1,1292,9629,0
q2989,4,834,5,996,5,191,0,0,2237,1,640,2237,0
q3021,4,931,5,1160,5,224,0,0,3342,1,748,3342,0
q3053,3,510,4,632,4,148,0,0,1901,1,338,1901,0
q3085,3,703,4,834,4,154,0,0,2305,1,526,2305,0
q3117,3,527,5,750,5,158,7,0,1438,1,314,1438,0
q3149,4,1056,5,1284,5,188,0,0,3342,1,885,3342,0
q3181,10,8772,11,9694,11,523,0,0,9668,1,8486,9668,0
q3213,5,566,6,663,6,274,0,0,1264,1,368,1264,0
q3245,7,242,14,320,14,337,78,0,1075,0,0,0,0
q324,7,146049,13,195707,13,378,32,0,370885,1,145747,370885,0
q3277,2,608,3,799,3,152,0,0,3973,1,395,3973,0
q3309,1,130,2,515,18,303,1696,0,1645,0,0,0,0
q3341,2,654,3,839,3,129,0,0,3940,1,462,3940,0
q3373,5,1167,6,1399,6,187,0,0,3297,1,940,3297,0
q3405,2,870,3,1159,3,107,0,0,6145,1,686,6145,0
q3437,1,130,2,600,18,400,1738,0,1687,0,0,0,0
q3457,4,235,5,248,5,213,0,0,124,1,42,124,0
q3489,3,233,4,261,4,152,0,0,243,1,70,243,0
q3521,9,436,10,451,10,496,0,0,111,1,212,111,0
q3553,3,273,4,303,4,151,0,0,400,1,105,400,0
q356,10,241833,12,268030,12,554,4,0,205025,1,241563,205025,0
q3585,4,396,5,451,5,183,0,0,649,1,219,649,0
q3617,3,274,4,307,4,157,0,0,398,1,99,398,0
q3649,4,320,5,375,5,214,0,0,766,1,130,766,0
q3681,12,7428,13,7457,13,859,0,0,194,1,7172,194,0
q36,8,,,300101,9,477,0,0,0,1,0,0,0
q3713,7,581,10,703,10,389,40,0,698,1,271,698,0
q3745,5,283,6,298,6,285,0,0,120,1,85,120,0
q3777,4,448,5,504,5,224,0,0,695,1,248,695,0
q3809,3,189,4,205,4,145,0,0,132,1,21,132,0
q3841,11,1103,12,1164,12,767,0,0,492,1,875,492,0
q3873,11,946,12,1002,12,602,0,0,442,1,730,442,0
q388,10,,,300025,12,490,4,0,0,1,0,0,0
q3905,4,224,5,251,5,222,0,0,237,1,39,237,0
q3937,4,255,5,284,5,179,0,0,285,1,85,285,0
q3969,5,271,6,285,6,293,0,0,125,1,77,125,0
q4001,6,423,8,505,8,257,7,0,340,1,194,340,0
q4033,3,340,4,385,4,143,0,0,621,1,177,621,0
q4065,6,264,7,279,7,362,0,0,127,1,67,127,0
q4097,11,929,12,975,12,721,0,0,346,1,696,346,0
q4129,4,354,5,423,5,289,0,0,935,1,148,935,0
q4161,7,281,8,294,8,314,0,0,108,1,103,108,0
q4193,6,426,7,480,7,378,0,0,498,1,232,498,0
q420,10,,,300102,11,522,0,0,0,1,0,0,0
q4225,10,1840,11,1885,11,621,0,0,414,1,1624,414,0
q4257,4,240,5,256,5,202,0,0,141,1,55,141,0
q4289,3,195,4,211,4,159,0,0,129,1,22,129,0
q4321,5,604,7,815,7,280,9,0,977,1,323,977,0
q4353,7,569,10,740,11,438,49,0,405,2,243,405,0
q4385,5,365,6,385,6,333,0,0,159,1,161,159,0
q4417,4,392,5,441,5,185,0,0,649,1,217,649,0
q4449,4,329,5,372,5,298,0,0,485,1,110,485,0
q4481,3,208,4,226,4,163,0,0,161,1,23,161,0
q4513,6,350,7,368,7,269,0,0,117,1,158,117,0
q452,5,83885,6,91954,6,196,0,0,128887,1,83643,128887,0
q4545,6,467,7,518,7,429,0,0,306,1,212,306,0
q4577,5,514,6,586,6,237,0,0,904,1,335,904,0
q4609,6,480,8,604,8,273,9,0,524,1,231,524,0
q4641,8,384,9,425,9,466,0,0,366,1,177,366,0
q4673,4,393,5,455,5,232,0,0,531,1,170,531,0
q4705,12,8283,13,8317,13,920,0,0,182,1,8002,182,0
q4737,3,201,4,218,4,149,0,0,126,1,28,126,0
q4769,7,245,14,280,14,324,78,0,376,0,0,0,0
q4801,3,200,4,215,4,153,0,0,126,1,27,126,0
q4833,3,226,4,239,4,188,0,0,126,1,33,126,0
q484,4,105728,4,129453,4,153,0,0,528453,1,105505,528453,0
q4865,3,204,4,219,4,151,0,0,126,1,34,126,0
q4897,3,230,4,245,4,174,0,0,126,1,51,126,0
q4929,3,210,4,224,4,159,0,0,126,1,23,126,0
q4949,3,268,7,268,7,228,76,0,4,0,0,0,0
q4981,3,182,4,188,4,151,0,0,19,1,13,19,0
q4,10,,,300063,12,462,4,0,0,1,0,0,0
q5013,7,417,8,426,8,391,0,0,54,1,109,54,0
q5045,3,329,7,357,8,225,151,0,43,0,0,0,0
q5077,5,234,6,235,6,282,0,0,3,1,14,3,0
q5109,5,246,6,252,6,238,0,0,41,1,40,41,0
q5141,3,182,4,188,4,143,0,0,11,1,15,11,0
q516,4,152090,4,173624,4,160,0,0,368078,1,151860,368078,0
q5173,3,210,4,215,4,212,0,0,10,1,24,10,0
q5205,6,385,7,386,7,309,0,0,3,1,198,3,0
q5237,7,348,10,355,10,352,24,0,32,1,82,32,0
q5269,4,293,5,295,5,171,0,0,29,1,119,29,0
q5301,3,239,4,247,4,205,0,0,56,1,16,56,0
q5333,3,211,4,212,4,183,0,0,4,1,9,4,0
q5365,3,197,4,198,4,169,0,0,5,1,13,5,0
q5397,8,327,9,329,9,448,0,0,11,1,121,11,0
q5429,6,343,7,344,7,325,0,0,3,1,153,3,0
q544,2,3926,3,4993,3,170,0,0,22370,1,3682,22370,0
q5461,6,290,7,291,7,409,0,0,3,1,22,3,0
q5493,1,118,2,124,2,78,4,0,1,0,0,0,0
q5525,3,192,4,197,4,171,0,0,42,1,11,42,0
q5557,4,218,5,226,5,212,0,0,67,1,23,67,0
q5589,10,437,10,447,10,517,0,0,39,1,216,39,0
q5621,3,234,6,234,6,165,57,0,2,0,0,0,0
q5653,4,215,8,216,8,179,17,0,1,0,0,0,0
q5685,5,200,6,202,6,246,0,0,6,1,16,6,0
q5717,7,322,8,329,8,374,0,0,46,1,124,46,0
q5749,4,347,5,348,5,264,0,0,1,1,117,1,0
q576,3,7256,4,9342,4,169,0,0,36526,1,7036,36526,0
q5781,8,334,9,335,9,453,0,0,8,1,129,8,0
q5813,8,265,9,267,9,435,0,0,13,1,67,13,0
q5845,3,273,7,278,7,181,110,0,30,0,0,0,0
q5877,3,207,4,209,4,192,0,0,18,1,12,18,0
q5909,8,295,9,296,9,541,0,0,12,1,77,12,0
q5941,8,286,9,287,9,420,0,0,7,1,93,7,0
q5973,4,226,8,226,8,178,54,0,4,0,0,0,0
q6005,4,259,5,270,5,220,0,0,63,1,40,63,0
q6037,4,261,6,267,6,163,6,0,44,1,53,44,0
q6069,3,179,4,187,4,155,0,0,32,1,15,32,0
q608,5,6632,6,8583,6,303,0,0,28378,1,6310,28378,0
q6101,3,231,4,238,4,170,0,0,24,1,30,24,0
q6133,4,274,5,275,5,256,0,0,3,1,78,3,0
q6165,1,116,2,122,2,75,4,0,1,0,0,0,0
q6197,1,269,2,273,2,226,4,0,1,0,0,0,0
q6229,1,170,2,174,2,115,4,0,1,0,0,0,0
q6261,1,121,2,127,2,77,4,0,1,0,0,0,0
q6293,1,138,2,141,2,90,4,0,1,0,0,0,0
q6325,1,156,2,161,2,98,4,0,1,0,0,0,0
q6357,1,115,2,118,2,74,4,0,1,0,0,0,0
q6389,1,151,2,155,2,94,4,0,1,0,0,0,0
q640,3,3022,4,4483,4,158,0,0,23274,1,2798,23274,0
q6421,1,124,2,127,2,78,4,0,1,0,0,0,0
q672,5,11890,6,14359,6,299,0,0,28378,1,11660,28378,0
q68,8,137474,8,149308,8,527,0,0,160564,1,137162,160564,0
q704,3,2518,4,3300,4,168,0,0,16188,1,2172,16188,0
q736,5,6346,7,8083,7,259,7,0,10507,1,6040,10507,0
q768,2,2582,3,3501,3,139,0,0,22370,1,2377,22370,0
q800,2,1434,3,2006,3,113,0,0,11735,1,1240,11735,0
q832,8,51201,9,55527,9,447,0,0,62206,1,50979,62206,0
q864,4,2588,5,3259,5,192,0,0,12602,1,2410,12602,0
q896,3,3192,4,4466,4,143,0,0,24535,1,3013,24535,0
q928,2,1465,3,2139,3,103,0,0,15499,1,1276,15499,0
q960,3,4584,4,5687,4,176,0,0,24535,1,4366,24535,0
q992,2,2252,3,3237,3,125,0,0,22370,1,2077,22370,0
q1028,4,3289,5,3993,5,1105,0,0,12602,1,2821,12602,0
q104,8,221741,8,236325,8,502,0,0,211989,1,221446,211989,0
q1060,2,3379,3,4032,3,106,0,0,15499,1,3157,15499,0
q1092,5,8425,6,10158,6,247,0,0,28378,1,8239,28378,0
q1124,3,2633,5,3672,5,128,4,0,16326,1,2402,16326,0
q1156,2,2393,3,3297,3,134,0,0,22370,1,2213,22370,0
q1188,5,17083,5,18819,5,200,0,0,28313,1,16873,28313,0
q1220,7,8214,8,9797,8,322,0,0,18636,1,7986,18636,0
q1252,5,4164,5,5086,5,164,0,0,15852,1,3948,15852,0
q1284,5,7834,5,9217,5,168,0,0,17604,1,7644,17604,0
q1316,7,2662,11,68588,13,570,132,0,55748,3,29622,55748,0
q1348,10,16235,12,19126,12,595,4,0,15980,1,15940,15980,0
q136,8,263699,8,282389,8,378,0,0,264907,1,263457,264907,0
q1380,7,24591,8,27106,8,368,0,0,38278,1,24381,38278,0
q1412,7,4879,12,49098,18,679,212,0,40240,4,17310,40240,0
q1444,6,15259,6,17184,6,203,0,0,30681,1,15058,30681,0
q1476,6,7919,6,9363,6,352,0,0,22750,1,7680,22750,0
q1508,7,10596,11,45880,13,555,143,0,35503,3,18953,35503,0
q1540,6,8671,10,37368,15,487,171,0,33331,3,8735,33331,0
q1572,6,6284,6,7308,6,249,0,0,15248,1,6038,15248,0
q1604,6,3754,7,4896,7,256,0,0,16555,1,3558,16555,0
q1636,5,2794,10,5159,10,249,117,0,17330,1,2363,17330,0
q1668,5,18178,6,19950,6,197,0,0,27806,1,17982,27806,0
q168,8,,,300102,8,390,0,0,0,1,0,0,0
q1700,5,3286,9,19549,10,337,99,0,22311,2,4311,22311,0
q1732,5,3929,5,5957,5,185,0,0,23183,1,3723,23183,0
q1764,5,3811,5,5149,5,180,0,0,19149,1,3613,19149,0
q1796,5,1921,9,13078,9,253,90,0,12639,1,1583,12639,0
q1828,5,13200,6,15321,6,278,0,0,34281,1,12948,34281,0
q1860,5,2649,6,3436,6,238,0,0,11394,1,2386,11394,0
