q2410,12,4500,13,4641,13,679,0,0,1366,1,4285,1366,0
q2442,2,305,3,479,3,102,0,0,4205,1,161,4205,0
q2474,2,227,3,346,3,98,0,0,2355,1,89,2355,0
q2506,5,800,5,1258,5,146,0,0,7721,1,634,7721,0
q2538,8,377,11,535,11,337,8,0,1298,1,171,1298,0
q2570,5,329,6,457,6,201,0,0,1905,1,166,1905,0
q257,12,137085,12,158162,12,601,0,0,270136,1,136814,270136,0
q2602,3,320,4,474,4,113,0,0,2922,1,173,2922,0
q2634,7,764,8,1073,8,350,0,0,4514,1,571,4514,0
q2666,5,506,6,662,6,202,0,0,2587,1,328,2587,0
q2698,3,326,5,783,5,142,21,0,1201,1,108,1201,0
q2730,5,687,8,1206,8,178,8,0,6993,1,487,6993,0
q2762,2,360,3,581,3,98,0,0,5587,1,220,5587,0
q2794,3,634,4,946,4,115,0,0,7234,1,481,7234,0
q2826,5,350,6,480,6,199,0,0,1905,1,179,1905,0
q2858,5,2382,6,2954,6,220,0,0,9373,1,2222,9373,0
q2890,8,399,11,582,11,329,8,0,1452,1,189,1452,0
q289,8,140591,8,163160,8,399,0,0,391715,1,140357,391715,0
q2922,2,435,3,725,3,97,0,0,7456,1,290,7456,0
q2954,3,343,4,460,4,127,0,0,2494,1,186,2494,0
q2986,2,345,3,519,3,100,0,0,4205,1,200,4205,0
q3018,4,318,5,469,5,166,0,0,2237,1,168,2237,0
q3050,3,347,5,570,5,114,4,0,3561,1,174,3561,0
q3082,4,378,5,509,5,149,0,0,2346,1,225,2346,0
q3114,12,2223,13,2361,13,637,0,0,1404,1,2010,1404,0
q3146,8,893,11,1546,11,321,8,0,5678,1,678,5678,0
q3178,2,541,3,895,3,86,0,0,9321,1,396,9321,0
q3210,2,831,3,1165,3,94,0,0,8742,1,686,8742,0
q321,8,91685,8,107009,8,296,0,0,259761,1,91485,259761,0
q3242,7,202,14,261,14,284,60,0,1080,0,0,0,0
q3274,2,215,3,315,3,97,0,0,1865,1,76,1865,0
q3306,2,287,3,459,3,93,0,0,3869,1,148,3869,0
q3338,2,292,3,467,3,100,0,0,3972,1,149,3972,0
q3370,1,108,2,613,27,359,2664,0,2586,0,0,0,0
q33,7,112572,13,300002,13,315,38,0,1384620,1,112292,1385040,0
q3402,1,113,2,461,18,249,1681,0,1630,0,0,0,0
q3434,2,324,3,496,3,91,0,0,3930,1,184,3930,0
q3454,6,311,7,370,7,244,0,0,707,1,146,707,0
q3486,4,221,5,254,5,188,0,0,485,1,59,485,0
q3518,4,217,5,245,5,176,0,0,331,1,66,331,0
q353,8,173823,8,205840,8,316,0,0,517570,1,173628,517570,0
q3550,7,240,9,280,9,283,15,0,119,1,38,119,0
q3582,11,576,12,640,12,591,0,0,582,1,376,582,0
q3614,6,227,7,245,7,292,0,0,150,1,50,150,0
q3646,12,3717,13,3750,13,735,0,0,278,1,3505,278,0
q3678,9,311,10,326,10,482,0,0,111,1,125,111,0
q3710,4,181,5,201,5,199,0,0,153,1,21,153,0
q3742,7,231,8,253,8,328,0,0,173,1,58,173,0
q3774,3,166,4,183,4,129,0,0,132,1,16,132,0
q3806,3,193,4,220,4,138,0,0,398,1,36,398,0
q3838,4,227,5,276,5,154,0,0,658,1,79,658,0
q385,10,70403,12,90495,12,455,4,0,162162,1,70164,162162,0
q3870,4,169,5,185,5,140,0,0,159,1,26,159,0
q3902,5,273,6,342,6,195,0,0,904,1,119,904,0
q3934,6,286,7,299,7,257,0,0,117,1,115,117,0
q3966,6,311,7,383,7,256,0,0,859,1,146,859,0
q3998,8,261,9,282,9,375,0,0,124,1,89,124,0
q4030,3,230,4,293,4,132,0,0,998,1,81,998,0
q4062,3,172,4,191,4,132,0,0,167,1,25,167,0
q4094,2,153,3,173,3,95,0,0,148,1,17,148,0
q4126,11,705,12,772,12,605,0,0,582,1,511,582,0
q4158,6,344,8,590,8,248,14,0,844,1,122,844,0
q417,10,224627,12,288825,12,471,4,0,521928,1,224377,521928,0
q4190,5,211,6,250,6,199,0,0,374,1,55,374,0
q4222,3,173,4,198,4,133,0,0,277,1,24,277,0
q4254,5,217,6,237,6,231,0,0,178,1,50,178,0
q4286,5,295,6,361,6,202,0,0,904,1,141,904,0
